unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"8A78B2AF-C00B-5CB0-E053-6B04A8C0F504","132000","2019-04-29","LE2 5DN","T","N","F","","73","LONDON ROAD","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C00B-5CB0-E053-6B04A8C0F504/current"
"87E1551E-52D2-6405-E053-6C04A8C0B2EE","200000","2019-04-12","LE2 5FG","T","N","F","","15","FOXHUNTER DRIVE","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52D2-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5352-6405-E053-6C04A8C0B2EE","460000","2019-04-05","LE2 5JE","D","N","F","","228","WIGSTON ROAD","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5352-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BDC5-5CB0-E053-6B04A8C0F504","159000","2019-04-30","LE2 5QQ","F","N","L","28","HERMITAGE COURT","HONEYWELL CLOSE","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDC5-5CB0-E053-6B04A8C0F504/current"
"87E1551E-E511-6405-E053-6C04A8C0B2EE","240000","2019-04-03","LE2 5WG","D","N","F","","15","OXTED RISE","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-E511-6405-E053-6C04A8C0B2EE/current"
"87E1551E-528D-6405-E053-6C04A8C0B2EE","275000","2019-04-18","LE2 5YF","D","N","F","","37","GLEN WAY","OADBY","LEICESTER","OADBY AND WIGSTON","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-528D-6405-E053-6C04A8C0B2EE/current"
"919FEC05-7298-9A90-E053-6C04A8C0A300","180000","2019-04-25","LE2 9JG","S","N","F","","24","HOWARD ROAD","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-7298-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-BDB3-5CB0-E053-6B04A8C0F504","235750","2019-04-25","LE2 9JT","S","N","F","","24","WEST VIEW AVENUE","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDB3-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BCF3-5CB0-E053-6B04A8C0F504","170000","2019-04-18","LE2 9QA","S","N","F","","5","SAXON DALE","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCF3-5CB0-E053-6B04A8C0F504/current"
"919FEC05-71CD-9A90-E053-6C04A8C0A300","170000","2019-04-18","LE2 9TP","S","N","F","","5","WESTLEIGH ROAD","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-71CD-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-BC1E-5CB0-E053-6B04A8C0F504","240000","2019-04-15","LE2 9TS","D","N","F","","92","LITTLE GLEN ROAD","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC1E-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6CB8-0253-E053-6B04A8C08E51","219000","2019-04-18","LE2 9TU","T","N","F","","37","LITTLE GLEN ROAD","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6CB8-0253-E053-6B04A8C08E51/current"
"87E1551E-52B1-6405-E053-6C04A8C0B2EE","210000","2019-04-05","LE2 9UE","D","N","F","","6","YORK CLOSE","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52B1-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5301-6405-E053-6C04A8C0B2EE","225000","2019-04-05","LE2 9UG","S","N","F","","33","GROSVENOR CLOSE","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5301-6405-E053-6C04A8C0B2EE/current"
"93E6821E-7FAF-40FD-E053-6B04A8C0C1DF","187000","2019-04-08","LE2 9UN","S","N","F","","16","CHELSEA CLOSE","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-7FAF-40FD-E053-6B04A8C0C1DF/current"
"87E1551E-53C0-6405-E053-6C04A8C0B2EE","188500","2019-04-15","LE2 9UP","S","N","F","","12","TRAFALGAR WAY","GLEN PARVA","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-53C0-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BB3F-5CB0-E053-6B04A8C0F504","205000","2019-04-30","LE3 2FG","S","N","F","","16","GWENCOLE AVENUE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB3F-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BB2A-5CB0-E053-6B04A8C0F504","195000","2019-04-16","LE3 2RW","S","N","F","","144","BRAUNSTONE LANE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB2A-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5420-6405-E053-6C04A8C0B2EE","155000","2019-04-05","LE3 2SG","S","N","F","","31","ARDEN AVENUE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5420-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5257-6405-E053-6C04A8C0B2EE","170000","2019-04-05","LE3 2SL","S","N","F","","3","FAIRBOURNE ROAD","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5257-6405-E053-6C04A8C0B2EE/current"
"87E1551E-56E4-6405-E053-6C04A8C0B2EE","192500","2019-04-05","LE3 2UE","S","N","F","","2","CASTLEFORD ROAD","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-56E4-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5378-6405-E053-6C04A8C0B2EE","198000","2019-04-12","LE3 3AD","S","N","F","","7","BALMORAL DRIVE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5378-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BDCF-5CB0-E053-6B04A8C0F504","275000","2019-04-05","LE3 3AJ","D","N","F","","4","SLADE CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDCF-5CB0-E053-6B04A8C0F504/current"
"919FEC05-7072-9A90-E053-6C04A8C0A300","225000","2019-04-12","LE3 3AJ","D","N","F","","14","SLADE CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-7072-9A90-E053-6C04A8C0A300/current"
"87E1551E-53B8-6405-E053-6C04A8C0B2EE","180000","2019-04-02","LE3 3AQ","S","N","F","","8","BRACKEN CLOSE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-53B8-6405-E053-6C04A8C0B2EE/current"
"8A78B2B0-647B-5CB0-E053-6B04A8C0F504","120000","2019-04-18","LE3 3AT","S","N","F","","316","BRAUNSTONE LANE","","LEICESTER","BLABY","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-647B-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BCB2-5CB0-E053-6B04A8C0F504","290000","2019-04-01","LE3 3BD","S","N","F","","53","KINGSWAY NORTH","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCB2-5CB0-E053-6B04A8C0F504/current"
"87E1551E-52E0-6405-E053-6C04A8C0B2EE","229950","2019-04-05","LE3 3DG","S","N","F","","476","BRAUNSTONE LANE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52E0-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BCD1-5CB0-E053-6B04A8C0F504","199950","2019-04-30","LE3 3DQ","S","N","F","","28","HARDIE CRESCENT","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCD1-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5683-6405-E053-6C04A8C0B2EE","183000","2019-04-12","LE3 3DU","S","N","F","","48","WESTOVER ROAD","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5683-6405-E053-6C04A8C0B2EE/current"
"8CAC1318-6B7A-0253-E053-6B04A8C08E51","158500","2019-04-05","LE3 3DU","S","N","F","","73","WESTOVER ROAD","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6B7A-0253-E053-6B04A8C08E51/current"
"8F1B26BD-E1A6-53DB-E053-6C04A8C03649","93000","2019-04-01","LE3 3EB","T","N","F","","90","WOODLAND DRIVE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E1A6-53DB-E053-6C04A8C03649/current"
"87E1551E-5682-6405-E053-6C04A8C0B2EE","172000","2019-04-09","LE3 3FS","S","N","F","","5","RICHARD CLOSE","","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5682-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BDB1-5CB0-E053-6B04A8C0F504","172000","2019-04-18","LE3 3FT","S","N","F","","37","ST MARYS AVENUE","BRAUNSTONE","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDB1-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BDD6-5CB0-E053-6B04A8C0F504","163000","2019-04-26","LE3 3FY","T","N","F","","19","MARRIOTT CLOSE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDD6-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE4F-5CB0-E053-6B04A8C0F504","196500","2019-04-26","LE3 3GG","S","N","F","","31","WARDENS WALK","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE4F-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BCE0-5CB0-E053-6B04A8C0F504","197500","2019-04-30","LE3 3HL","S","N","F","","3","CHARNWOOD DRIVE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCE0-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5539-6405-E053-6C04A8C0B2EE","176000","2019-04-10","LE3 3JL","S","N","F","","14","QUEENS DRIVE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5539-6405-E053-6C04A8C0B2EE/current"
"9FF0D969-E98B-11ED-E053-6C04A8C06383","165000","2019-04-12","LE3 3JP","T","N","F","","65","KINGS WALK","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-E98B-11ED-E053-6C04A8C06383/current"
"8A78B2AF-BE00-5CB0-E053-6B04A8C0F504","180000","2019-04-12","LE3 3JQ","T","N","F","","7","CHAPEL GREEN","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE00-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BC8A-5CB0-E053-6B04A8C0F504","173000","2019-04-30","LE3 3JY","S","N","F","","4","OAKWOOD CLOSE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC8A-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BC97-5CB0-E053-6B04A8C0F504","185000","2019-04-30","LE3 3JY","S","N","F","","5","OAKWOOD CLOSE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC97-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BC86-5CB0-E053-6B04A8C0F504","170000","2019-04-23","LE3 3LH","S","N","F","","18","STAFFORD LEYS","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC86-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-DE59-53DB-E053-6C04A8C03649","290000","2019-04-12","LE3 3LY","D","N","F","","21","SEYMOUR WAY","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-DE59-53DB-E053-6C04A8C03649/current"
"8A78B2AF-BCDE-5CB0-E053-6B04A8C0F504","472500","2019-04-05","LE3 3NU","D","N","F","","74","FOREST HOUSE LANE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCDE-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-DFCC-53DB-E053-6C04A8C03649","224000","2019-04-12","LE3 3PL","S","N","F","","12","BEECHWOOD AVENUE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-DFCC-53DB-E053-6C04A8C03649/current"
"919FEC05-710C-9A90-E053-6C04A8C0A300","218000","2019-04-15","LE3 3QQ","S","N","F","","63","BOSWORTH WAY","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-710C-9A90-E053-6C04A8C0A300/current"
"8CAC1318-69C5-0253-E053-6B04A8C08E51","210000","2019-04-26","LE3 3RW","S","N","F","","20","LANCELOT CLOSE","LEICESTER FOREST EAST","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-69C5-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BDF4-5CB0-E053-6B04A8C0F504","277000","2019-04-16","LE3 3SE","D","N","F","","58","STACKYARD CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BDF4-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-E035-53DB-E053-6C04A8C03649","175000","2019-04-26","LE3 3SU","T","N","F","","5","SEATON ROAD","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E035-53DB-E053-6C04A8C03649/current"
"87E1551E-542C-6405-E053-6C04A8C0B2EE","166000","2019-04-10","LE3 3SW","S","N","F","","33","IMPEY CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-542C-6405-E053-6C04A8C0B2EE/current"
"87E1551E-E530-6405-E053-6C04A8C0B2EE","210000","2019-04-18","LE3 3SZ","T","N","F","","82","DARIEN WAY","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-E530-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BCCF-5CB0-E053-6B04A8C0F504","235000","2019-04-10","LE3 3TG","D","N","F","","9","LITTLE MEER CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BCCF-5CB0-E053-6B04A8C0F504/current"
"87E1551E-53FE-6405-E053-6C04A8C0B2EE","170000","2019-04-12","LE3 3TZ","D","N","F","","55","OWEN CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-53FE-6405-E053-6C04A8C0B2EE/current"
"8CAC1318-69ED-0253-E053-6B04A8C08E51","195000","2019-04-01","LE3 3UA","D","N","F","","12","HASKELL CLOSE","THORPE ASTLEY","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-69ED-0253-E053-6B04A8C08E51/current"
"87E1551E-52E4-6405-E053-6C04A8C0B2EE","153000","2019-04-02","LE3 8BN","S","N","F","","34","PIERS ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-52E4-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BBC7-5CB0-E053-6B04A8C0F504","155000","2019-04-24","LE3 8BQ","T","N","F","","70","STATION ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BBC7-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BB97-5CB0-E053-6B04A8C0F504","130000","2019-04-29","LE3 8DL","T","N","F","","7","STAMFORD STREET","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB97-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5543-6405-E053-6C04A8C0B2EE","326000","2019-04-23","LE3 8DP","D","N","F","","17","CHURCH ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5543-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-C018-5CB0-E053-6B04A8C0F504","352450","2019-05-01","LE3 8EE","D","N","F","","1","FAIRE ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C018-5CB0-E053-6B04A8C0F504/current"
"87E1551E-537D-6405-E053-6C04A8C0B2EE","330000","2019-04-26","LE3 8FR","D","N","F","","12","TRIUMPH ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-537D-6405-E053-6C04A8C0B2EE/current"
"87E1551E-554C-6405-E053-6C04A8C0B2EE","276000","2019-04-01","LE3 8FY","D","N","F","","21","GOLDWORKINGS CRESCENT","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-554C-6405-E053-6C04A8C0B2EE/current"
"87E1551E-5393-6405-E053-6C04A8C0B2EE","190000","2019-04-02","LE3 8GL","S","N","F","","90","GROBY ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5393-6405-E053-6C04A8C0B2EE/current"
"965B6D91-9338-95E4-E053-6C04A8C07729","165000","2019-04-08","LE3 8HP","F","N","L","8","GYNSILLS HALL","STELLE WAY","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9338-95E4-E053-6C04A8C07729/current"
"8A78B2AF-BC88-5CB0-E053-6B04A8C0F504","345000","2019-04-23","LE3 8JF","D","N","F","","48","LIBERTY ROAD","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC88-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BBD0-5CB0-E053-6B04A8C0F504","166000","2019-04-05","LE3 8QY","S","N","F","","3","OAKMEADOW","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BBD0-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BC7F-5CB0-E053-6B04A8C0F504","290000","2019-04-01","LE3 8SB","S","N","F","","35","BARLEY CLOSE","GLENFIELD","LEICESTER","BLABY","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BC7F-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6A99-0253-E053-6B04A8C08E51","504500","2019-04-12","LE4 3AY","S","N","F","","61","PARK ROAD","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6A99-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BF5A-5CB0-E053-6B04A8C0F504","364950","2019-04-18","LE4 3BX","D","N","F","","2","WATERMEAD WAY","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF5A-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BFAF-5CB0-E053-6B04A8C0F504","233000","2019-04-05","LE4 3BX","S","N","F","","3","WATERMEAD WAY","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BFAF-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BF93-5CB0-E053-6B04A8C0F504","274950","2019-04-18","LE4 3BX","D","N","F","","4","WATERMEAD WAY","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF93-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BFA8-5CB0-E053-6B04A8C0F504","263000","2019-04-26","LE4 3BX","D","N","F","","6","WATERMEAD WAY","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BFA8-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6A11-0253-E053-6B04A8C08E51","347500","2019-04-23","LE4 3DQ","D","N","F","","22","OAKFIELD AVENUE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6A11-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BB31-5CB0-E053-6B04A8C0F504","340000","2019-04-03","LE4 3DS","D","N","F","","19","OAKFIELD AVENUE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB31-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BF74-5CB0-E053-6B04A8C0F504","272950","2019-04-25","LE4 3DZ","D","N","F","","9","WAGTAIL DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BF74-5CB0-E053-6B04A8C0F504/current"
"87E1551E-5321-6405-E053-6C04A8C0B2EE","123000","2019-04-04","LE4 3GN","S","N","F","","106","HARROWGATE DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5321-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-BBE9-5CB0-E053-6B04A8C0F504","247000","2019-04-24","LE4 3HJ","D","N","F","","57","MOORGATE AVENUE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BBE9-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BB74-5CB0-E053-6B04A8C0F504","214500","2019-04-23","LE4 3HN","S","N","F","","29","RYEGATE CRESCENT","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB74-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BB62-5CB0-E053-6B04A8C0F504","205000","2019-04-09","LE4 3JD","S","N","F","","2","FIELDGATE CRESCENT","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BB62-5CB0-E053-6B04A8C0F504/current"
"87E1551E-53DB-6405-E053-6C04A8C0B2EE","220000","2019-04-15","LE4 3JQ","S","N","F","","32","QUEENSGATE DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-53DB-6405-E053-6C04A8C0B2EE/current"
"8A78B2B0-6421-5CB0-E053-6B04A8C0F504","205000","2019-04-04","LE4 3LB","S","N","F","","5","BRIDGE GREEN","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-6421-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE23-5CB0-E053-6B04A8C0F504","212000","2019-04-24","LE4 3NP","D","N","F","","39","SANDPIT DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE23-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-BE2C-5CB0-E053-6B04A8C0F504","200000","2019-05-01","LE4 3NQ","S","N","F","","3","PASTURE DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE2C-5CB0-E053-6B04A8C0F504/current"
"8A78B2B0-643B-5CB0-E053-6B04A8C0F504","210000","2019-04-29","LE4 3PH","S","N","F","","3","CORDELIA DRIVE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-643B-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6C36-0253-E053-6B04A8C08E51","375000","2019-04-25","LE4 4BE","S","N","F","","84","ROMAN ROAD","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6C36-0253-E053-6B04A8C08E51/current"
"8A78B2AF-BE72-5CB0-E053-6B04A8C0F504","270000","2019-04-26","LE4 4DS","D","N","F","","17B","FIRFIELD AVENUE","BIRSTALL","LEICESTER","CHARNWOOD","LEICESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-BE72-5CB0-E053-6B04A8C0F504/current"
